pretty_comp,bulk_modulus_kv
Tl2MoCl6,22.066999999999997
CaReBi,70.833
BeCu4W,161.667
LiMnAlO3,117.5
VO2,35.344
TiAsRu2,188.6
Ca3Bi2,28.233
BeCu2Mo,168.1
MgBeV2,110.92200000000001
Ba3PN,43.0
Sr(PrSe2)2,61.378
Rb2TlInCl6,22.13300000000001
Ta2CrRu,247.13299999999998
TaTiAs,99.23299999999999
K2BaV,7.522
TaZnCo2,208.067
NaReO4,33.4
BeCrW,217.622
Mg3Br,24.410999999999998
Rb2TeO3,25.433000000000003
SbRhO4,204.28900000000002
Sc2BeOs,121.522
Be2NiSe,97.811
SiSe2,18.0
MgTiBe,77.567
ZrAlCo2,166.2
LiBe2Cr,82.1
TiBe2Ge,128.8
Ba4MgGa,11.3
InBr3,16.378
GaFeNi2,173.2
Mn2BeNi,225.889
MnHg,75.7
YbCo2,109.0
TiAl,112.744
KSnSO4F,26.555999999999997
NaMnSb,31.1
KYO2,89.111
Rb3Hf,6.867000000000001
SmMgZn2,61.266999999999996
Nd4S3NCl3,64.311
Sb3Ir,97.23299999999999
ZnPd2Au,149.467
Zr2Ni,122.14399999999999
B6As,185.456
NaNO,47.144
CaBe2Ge,53.333
CaVO2,67.744
Ca2MgBe,31.5
SrAu5,99.92200000000001
Sr2BeOs,49.1
NdSnAu,78.922
RuSe2,140.13299999999998
Rb2SiF6,24.366999999999997
CaFeClO2,70.056
BaTeCl,23.8
RbPrS2,42.766999999999996
K2SiF6,28.0
VFeTe,144.3
U(SiPt)2,177.856
CrSe,63.266999999999996
PH2F3,15.956
TbAg2,81.956
SrCuSO,58.766999999999996
LiAgC2,60.7
Be2SnBr,38.478
TbS,101.26700000000001
Sm(GeRu)2,133.311
Y3Mg,39.5
MgMnAs,51.733000000000004
LiBeSi,60.31100000000001
Nd(BIr)4,232.91099999999997
ScNi2,144.8
CaCdO2,123.667
TmF3,163.589
Mg(BC)2,167.0
LiBeN,105.867
KSmS2,46.033
CoI2,26.822
BaHf2Cl,39.778
KBaGe,17.067
Ho(PRu)2,169.41099999999997
BaMgGe,35.844
XeF2,20.2
Y(FeGe)2,128.0
BeCu2Pt,168.63299999999995
LiSc2Ru,91.93299999999999
MgBeIn,48.843999999999994
Ba2CaNi,15.533
Y(MnGe)2,112.87799999999999
TiSnO4,173.456
NaAlSi,41.544
Y(CoB)2,152.2
TmPd3,141.433
NdTe,61.0
KPrS2,43.356
DyPbAu,76.333
Rb2NaTiF6,47.667
LuS2,64.8
US,121.167
K2GeF6,29.833000000000002
CuI4,20.111
BaSrMo,14.133
BePd4Se,125.96700000000001
HgSe,45.9
TiPO4,130.644
MgVF6,30.822
KBaHg,10.267000000000001
KNdTe2,29.289
BeZn2Mo,136.944
Sr(SnAs)2,42.067
Rb2Sn2O3,31.311
Sr3Ti2O7,149.222
MoAsIr2,242.567
Ti3PO2,187.31099999999998
CaTiSiO5,134.256
Ho(SiIr)2,180.81099999999998
RbLiSe,25.1
LiAsRh2,163.1
InAs,60.733000000000004
DyTlO2,94.333
LuInAu2,99.93299999999999
BeVSi4,114.76700000000001
NaTlO2,84.367
LuAl,70.244
ZrCoSn,141.4
MgBeCu2,97.42200000000001
RbH2N,17.355999999999998
LiAl2Au,1.744
K5P2Au,21.3
NbCo3,229.922
Lu(HO)3,39.389
V4O7F5,48.0
BaMgPb,22.855999999999998
PrMg,38.1
Na2PdF4,45.589
Rb2Li2GeO4,48.967
K2BaCdSb2,24.844
Li2PtAu,86.956
NaVS2,57.9
UTeAs,73.456
K3Np(H3O4)2,39.010999999999996
AsCl2F3,16.244
SrAgBi,43.911
Ti2InCo,131.267
HoInCu2,90.4
KAuSe,18.789
NbPS,143.189
CeAs,74.867
ZnCu,116.633
Ba(PPd)2,66.933
Al2HgSe4,37.678000000000004
CeO2,185.167
Mg3V2O8,120.256
MgCuSn,64.133
Nd3Ho,37.667
FeCoGe,181.13299999999998
USe2,83.64399999999998
HfScRh2,163.967
BaCuBr2,33.411
ZrCd3,81.133
Tl2SnCl6,20.6
YbBr2,28.333000000000002
NF,16.311
TbOF,95.178
LiY2Ru,75.033
Ba2GeBi,30.933000000000003
LiH2IO,22.566999999999997
PuO,132.833
Sr2BeGe,31.533
Na2TiSiO5,101.48899999999999
TlBiF4,51.943999999999996
MnBeSn2,44.044
YbNiSb,72.867
SmSb2Au,74.367
CrSi2As,54.333
Hg2Rh,96.089
Te2Mo2WS4,34.589
Sr2LiTl,22.866999999999997
TiInAu2,126.73299999999999
YbPb,40.889
MgTe,48.967
Y2BeBi,59.111000000000004
VGePt,145.233
GaNiRh2,202.267
UWC2,203.422
TaTiBe2,147.611
H6CNF,24.833000000000002
Tb2IrRh,127.7
Ga2TeSe2,24.989
BaCuSb,47.511
DyYCu2,74.7
Pr(CoB)2,145.678
TiBeBi2,67.733
Ca(MgSb)2,42.443999999999996
TiI4,14.011
Pr2SO2,109.64399999999999
Nb3Ru,211.233
YScBe2,72.14399999999998
ZnCu2GeS4,74.533
BaIr2Pd,87.311
LiErSe2,47.244
KY3,28.0
HoAu2,109.98899999999999
InPb2I5,20.389
KAuC2,58.511
Li3FeO4,111.2
HoNiBi,84.76700000000002
BeV2Ge,147.744
V3Cu,175.833
U3(SiNi)4,145.86700000000005
CoCu2GeS4,76.678
Nd(MnGe)2,105.744
YbPd2Pb,85.06700000000002
As4RuBr,28.767
BeZnO3,159.833
Tm3InC,42.5
Ba2Ti3O8,59.333
Nd(SiOs)2,152.033
Te2Mo(WS2)2,33.644
PRh2,222.767
Cr3S4,71.278
ZnPd5Se,140.178
TiCuHg2,104.8
BaSc4Mo,43.167
CaMgBe,37.478
ZnAgF3,89.367
CuBiSCl2,53.18899999999999
ZnCrF6,44.821999999999996
TaAsIr2,226.933
Mg2As2O7,112.92200000000001
Ti2NiMo,171.6
K2PtCl6,21.267
SnSe,21.267
LiCrO2,167.033
TiZnO3,181.75599999999997
FeO2,98.62200000000001
BaWBr,19.733
BeV2Pt,189.622
Mo3(Se2S)2,58.956
BaSrTl2,27.522
KCaBe2,28.9
Be2TeRh2,93.1
BaSrTi2,17.733
ZnCO3,131.989
Ba(FeP)2,96.72200000000001
Na2LiN,35.778
MnAlPd2,147.2
ScCoTe,112.367
TaO2F,189.5
HPbBrO,33.233000000000004
BeSiCl,41.922
HfBeSe2,94.2
CeCoC2,174.456
MgPS3,37.0
TiNiSb,94.56700000000001
TiGaAs,63.1
AlCrO3,199.533
CoCuO2,199.856
KPrSiSe4,24.533
SrTiO3,178.356
ZrCo2Sn,157.4
Pr2SiTeO4,111.411
BaCdW2,90.044
CaSnO3,157.0
SrP,47.68899999999999
BaV4O8,31.421999999999997
YNiSb,92.76700000000001
ICl,9.911
Sr3Mg,13.944
Li2PrTl,42.467
LiCuO2,117.633
NaBeV,63.8
BeAl2O4,222.644
Li7SbO6,93.8
LiCe2HO3,136.378
ZnCdSe2,53.411
Cd(CO2)2,64.52199999999999
BeCoBi4,39.833
BaTiPd2,77.956
CoH3(CN)6,66.833
KNa2Be,9.411
Ba2TiCl,17.433
CdSiP2,75.589
U(HO2)2,44.922
Tl3SbS3,21.666999999999998
YFe2,124.2
Mg3Fe,49.788999999999994
DyNiBi,83.93299999999998
KHCO2,26.033
MgGeP2,64.933
HgBr2,12.3
Zn2Sb2O5,66.778
BaEr2CoO5,143.533
Mn2BeCo,214.55599999999998
TbTiGe,89.06700000000002
Lu2ZnTc,98.133
VGaFe2,225.167
Ti3TlC,149.4
Rb2PdC2,42.611000000000004
RbSc5Te8,33.278
Mn3Si,228.8
ErGa2,82.76700000000002
Li3SbS4,10.2
Sc2CuOs,131.36700000000002
TmIn5Co,68.444
ZrVF6,94.6
TiInCo2,160.033
BaSrCl,9.5
Sn2PClO4,33.433
MoW2(Se2S)2,60.378
U3C,182.63299999999998
Mn2GaCo,191.467
BeFeRu2,222.41099999999997
Mn3GaC,217.13299999999998
Yb(SiRu)2,134.122
Ac2O3,111.93299999999999
DyMg3,40.933
ScBeRu2,166.878
NiF3,67.089
Na2BeNb,45.1
KNdGeS4,27.066999999999997
MgBeRu2,172.55599999999995
KNa2BN2,47.878
Sr3BiN,47.533
ZnFeSb,55.633
Ba4MoCl,15.567
Ba2VTe,26.7
Pr2AlNO3,180.18900000000002
SmLuZn2,63.367
CdCo3N,200.5
NdPt,98.64399999999999
BaP2Br,44.511
PuRu,171.1
Li4PbO4,72.889
Er3TlC,44.9
HgF,53.467
GaAsIr2,178.63299999999995
BaTaCl,18.033
Bi2CO5,83.77799999999998
Ca3(GaNi)4,80.867
PbC2(SN)2,33.844
BeCo2Te,147.711
ThS2,99.444
Ba2LiSb,24.13300000000001
SrSbPt,72.867
ScSnPt2,144.0
Li2MnCoO4,146.711
LiVPO4,100.889
TbGa,69.289
BeInBr,25.666999999999998
Ca2AsAu,56.0
ScBRh3,200.4
MnAl,152.86700000000005
CaHCl,49.533
TbIn5Rh,70.51100000000002
SbF3,26.0
Ga2PbO4,64.6
HoTiSi,94.367
ZrSbRu,137.13299999999998
Tb2ZnNi2,92.06700000000001
ThCl4,33.544000000000004
VAsPt2,188.2
BaNaCr,9.8
CeCuSn,74.0
GaP,77.433
Be2IrBr,126.956
SeBr2,13.433
KMnAs,19.477999999999998
Rb2NaMoF6,46.333
Ca3AsN,65.367
ScS,103.0
HoSnPt,114.911
LuGaPd2,121.43299999999999
NdH3(CO2)3,83.06700000000002
Pr2In,47.5
Pr2TeO2,75.833
RbSrCl3,20.733
Dy(CoSi)2,147.056
Co3TeO8,112.522
Te8Mo3W,7.278
Rb2VAgSe4,20.422
CaBeZn2,55.167
Co2P2O7,139.389
YAlAg2,85.76700000000002
Be2FeSn,123.72200000000001
LiMoIO6,54.467
TmMg,45.167
PbBrF,49.3
Nd3InC,67.133
TbHO2,89.833
SmAgO2,108.633
NaTaGeO5,94.37799999999999
BeNbBi4,47.467
CaAlF5,82.256
MgBeBr2,29.122
LiSc2Au,78.0
Ba2PdO3,95.37799999999999
Cd(HO)2,48.467
NaLi2N,45.178000000000004
FeBr2,25.811
AcF3,125.23299999999999
Al2PbO4,72.122
YTiO3,198.333
Ti2FeS4,88.27799999999998
MnSbPd,98.2
Zn3N,100.978
TiGaPd2,159.333
BaNd,19.178
ThAl2,89.189
HoMn2,147.233
Ti2MnSn,144.13299999999995
Na6PbO5,60.7
Na3Co2SbO6,111.0
K4Sn3Se8,20.067
USi2,122.656
Sr2CaIrO6,122.26700000000001
CdSnF6,29.811
Cd2Os(CN)6,63.078
Sc2Si2O7,166.71099999999996
Y(GeRu)2,136.989
MgBe2Pd,115.26700000000001
HfMnBe2,128.189
Li2CuSb,52.633
NdBRh3,176.1
Li(TiS2)3,51.888999999999996
ThSeO,127.0
Pb2Au,59.933
NaBeO3,111.56700000000001
BaVHg2,37.222
BaIrF6,46.533
Be2InTc,150.511
Hg3(ClO)2,57.122
CdCl2,19.133
CaFeO3,170.033
YHg,71.233
Ca5P8,55.911
MnSnIr,126.26700000000001
AlRh,195.333
ScBeTl,82.556
Sm(GePd)2,113.444
CeTeCl,57.522
KBeOs2,87.811
Sc2GaAu,94.73299999999999
Ca(GeRh)2,105.711
BaZn(FeO2)4,100.611
RbNdTe4,30.089000000000002
Np(CoGe)2,147.289
Ca2IN,56.544
AgBiTe2,51.011
Tb2C,61.533
MnZnF4,55.1
Ba2CrSn,26.833000000000002
YbNbRu2,169.067
NpTe,61.867
Ho(CoGe)2,131.778
KCaCO3F,58.911
BaCrSi2,39.222
K2VAgSe4,22.433000000000003
BaAg2GeS4,54.256
Be2VRu,168.567
CuO2,95.044
HfZnCo2,172.9
Li4TiS4,29.555999999999997
BaTlRu2,59.956
Th2SN2,130.178
NbSiPd,192.24400000000003
TbBi2BrO4,80.189
Li(FeP)2,128.733
NbRh,221.733
ZnSnSb2,41.833
PuNi2,170.467
LiHo2Pt,80.567
BaHgPb,21.3
SrBiClO2,49.144
VSnO4,211.2
Ni2P,184.178
NiCl2,31.94400000000001
Li5FeF8,50.167
NpMn3,211.433
Tm2ZnPt,98.2
CaSiO3,226.667
Pr2PbSe4,63.288999999999994
Be2NiPb,100.178
Na2BeBr,16.322
TbInAu2,94.0
Co2B2O5,148.54399999999995
Er(MnSi)2,138.178
BaSbBr,20.566999999999997
Ce(SiAg)2,97.22200000000001
Ti3Cu,118.789
Ba2SiTe4,26.289
K2TeBr6,16.410999999999998
K2NaGaP2,27.178
YCrO3,193.667
CaBeCd,48.3
Hf2RuRh,192.13299999999998
Cu3O2,134.156
Ti(NbSe2)2,90.23299999999999
As3W2,136.033
RbNa2Sb,19.9
MgSc2Al,64.867
ClF,14.767000000000001
NdPt2,158.267
FeN3ClO3,12.944
BaPdF4,60.288999999999994
ZnNiF4,89.73299999999998
BeSiOs4,216.63299999999998
Rb2MgCl4,25.5
Zr(NiP)2,162.9
LiTl2InF6,49.0
BeVPt2,214.178
Mg2BeCl,34.722
TaCoSb,164.36700000000005
LiYF4,86.35600000000002
RhPb2,82.333
Li3Bi,29.233
HoMg,43.867
VNiSb,122.333
MoCl3,35.510999999999996
NaScS2,57.067
DyYZn2,63.467
ZnCrF5,71.744
HgF2,43.15600000000001
Y2MgS4,65.733
NbBr2O,42.033
PrAu,77.3
YGa2,80.167
K6HgS4,24.7
Ti2AsIr,152.13299999999995
Nd3Hg,47.2
MnBeTl,60.722
SrSeO3,60.3
Yb3SiO,74.311
Na2Pd3O4,114.77799999999999
CaO2,83.76700000000002
LiAuF4,37.411
BeVGa4,71.5
SrBeV2,52.022
PrTlSe2,40.278
Ge2W,168.233
Mg2H6Ru,79.767
CaThBr6,30.256
CaAl4,56.6
ZnCl2,17.844
KZnSb,29.689
Tb(CoSi)2,145.378
KCrCl3,33.367
GaAg(PSe3)2,34.278
Sc2AgRu,118.43299999999999
CaCoO2,81.9
YMgTl,57.378
HoCuSb2,75.367
MnO2,114.389
LuAgS2,75.589
NbCo2Sn,184.733
Nd2SO2,113.133
BaNaBi,18.667
TiAlFe2,187.967
Ga3Os,121.544
SmZn,58.6
ZrB,159.967
Ba2YSb,23.533
NpPd3,147.0
LiBe2Se,61.31100000000001
BeCr2P,178.122
HoPt3,181.6
SbTe2F6,20.921999999999997
Sc3PbC,100.96700000000001
CeBPt3,182.767
NpGa3,80.5
Ba(HO2)2,53.356
Mn2Ge,164.578
VPbClO3,47.911
Al2W,156.233
SrTiO3,180.833
Mg2CoH5,74.033
VClO,22.5
Ba4YBe,11.732999999999999
PtN,241.21099999999998
DyTh,51.533
MnBe2Se,87.811
Ca3GeO,63.133
Te2MoWSe2,31.533
Ca4BeRh,22.467
Dy(FeB)2,129.944
PrAgSn,71.0
Be2ZnRu,168.011
CI4,10.767000000000001
MnBeCr4,212.7
Ca(GePd)2,88.93299999999998
KCrF3,63.0
BaLiAs,36.967
Pr(SiOs)2,147.111
PaAs,121.667
Li3V2O6,95.444
InSe,36.633
Nd3SnN,36.433
CdP2(HO)4,26.467
IF7,13.232999999999999
Y(FeB)2,126.42200000000001
FeSiTc2,245.067
Nd3Sm,36.2
Ce(MgSi)2,71.0
CuAu3,145.833
Al2SiO5,222.84400000000002
K(PRh)2,67.456
TaBe2Os,204.667
NaYbO2,75.833
Nb2C,222.044
Tm2BeOs,110.96700000000001
SrS2,53.888999999999996
MnSnPt,109.06700000000001
AgH4WS4N,21.921999999999997
LiAlSe2,39.733000000000004
BaC2,54.1
HfCoAs,181.956
ScBIr3,240.567
TaBe2Tl,123.01100000000001
MnH4(ClO)2,25.278000000000002
Sm2MgRu,73.133
HoIO,46.65600000000001
V2AsAu,113.43299999999999
WBr6,14.5
KLi3PbO4,65.967
KSnAs,27.689
Ba2Zn3(AsO)2,67.7
ZrNiBi,104.76700000000001
U(CrC)4,227.58900000000003
MnSO4,54.467
Ho2AlSi2,91.01100000000001
CoP,185.322
Dy(FeGe)2,130.789
Nd3Mg,36.122
B2AsP,147.344
Th3Au,74.9
BeNiBr,63.81100000000001
ThAs,99.633
HfBiRh,97.9
PrRh3C,188.13299999999998
V3Cd,152.63299999999995
K3GeSe3,20.733
MnBe2Si,155.97799999999995
LiGaS2,46.6
OsCl4,26.967
Ba2SnPb,29.267
MgCrO3,199.389
BeNbTc,192.967
H4C,4.433
NdBPd3,138.9
TiCo2Ge,190.6
KAg2PS4,46.489
MnBe2V,175.78900000000004
ScPt3,205.1
NaAlSe2,33.522
Be2VIn,122.51100000000001
HfOs,229.233
MnPO4,22.744
TiOF2,67.6
NbSbO4,82.789
BaNbHg,15.633
Sr(AsO3)2,124.62200000000001
BaHfS3,81.089
NaFeAs,58.111000000000004
NaSrNb2,46.967
Ti2AlFe,140.067
TmHfIr2,177.4
RbHgF3,56.167
LiYF4,89.211
BaY2F8,68.8
KCl,20.333
Mn2VGa,204.033
UTl2O4,61.989
Ca2SnO4,125.9
HfMgBe2,83.3
BaMgCl2,30.410999999999998
Li2O,86.2
NdTiGe,77.111
NdScGe,68.156
Nb2O5,145.689
MnSb2F2,15.078
BaCo2Cl,22.956
PrP,78.5
AlP,83.26700000000002
USe3,43.578
TbRh5,187.34400000000002
TmGa2Pd,103.611
Sr2MnSO3,88.089
BaCa(FeO2)4,87.72200000000002
TiCoSn,98.1
AsCl3,10.289000000000001
Ca(GeRu)2,106.789
BeVFe,153.733
MgSiO3,210.822
NbAsAu,106.6
H2AuC4N,13.144
RuS2,170.733
PmCdAu2,87.73299999999998
DyFe2,128.033
YbBi2BrO4,69.811
BeCdBr,38.333
AsPtCl,66.467
Sr2H6Ru,52.266999999999996
LiCeSn,50.067
BaGaBi2,33.878
HfHgO3,166.2
BeSi2W,171.889
CuMoF6,88.178
ZrBe5,126.444
MgMoF6,28.711
YbC2,73.033
CoHO2,223.511
YbSe,57.667
HfRu,203.1
SrBeTc2,118.9
BaIrCl2,23.967
LiVRh2,183.767
Na2CoGeO4,68.2
AsO2,47.456
CoReGe2,146.7
TmSnAu,83.544
Mg3As2,50.733000000000004
Mn2CrCo,214.167
CdHgO2,95.98899999999999
MnAl6,98.044
BeTlMo,72.4
BeSnBi,40.967
YbTlPd2,89.56700000000002
V3Si,191.2
NaTeAu,44.489
V5S4,133.711
Dy(CuSi)2,115.867
Sr(CoAs)2,77.789
Li2TiSiO5,118.27799999999999
FeP,201.05599999999998
K2IrF6,36.878
U(BiO3)2,145.52200000000005
Ni(AsO3)2,170.611
TbVO4,139.678
LiBeFe2,159.7
Ga2Pt,101.76700000000001
Ce3In,52.633
RbYO3,70.767
CaSnO2,33.611
ZrZnO3,153.667
KNbO3,182.067
NdCoC2,164.05599999999995
Lu2Cr2C3,173.144
K3Zr,8.1
Ti3Ir,173.467
MnBeRh2,191.36700000000002
Ca(ClO2)2,39.878
LiErO2,131.856
HoTlO2,96.089
ZrAlW,102.96700000000001
CeNiC2,157.52200000000005
Sm(CoSi)2,138.444
Ca2Si,38.6
Tb(SiPd)2,134.222
Mg(NiN)2,139.4
K3AuO,22.433000000000003
VAs,135.967
Sm2PbS4,74.722
NbAl3,123.43299999999999
AgHgSI,25.7
NaAsRu2,135.067
ZrAgB,102.333
TiBeCd2,91.344
Ca4As2O,61.533
V2Zn2O5,106.156
Li2ZrN2,144.47799999999995
Ti3InC,149.533
Mn2Au,194.378
CrP2O7,129.789
Fe4N,210.433
KMgSb,25.733
BaScCl,10.833
UTeS,82.8
Sc2FeAs,100.633
U(HO2)2,78.47800000000002
Li3NbS4,12.1
MnAlCu2,124.96700000000001
B2O3,170.13299999999995
Tb2Co2I,66.367
BeSnAs,62.5
PrTe,59.733000000000004
ZrTaBe2,134.489
TiVO4,194.15599999999998
VGaPt,141.433
YbBiAu,43.6
BeFeCu2,141.7
Ca(MgAs)2,53.522
MgMnBe2,96.411
RbSbBrF3,22.666999999999998
Ba2YRuO6,141.4
Al2ZnS4,88.46700000000001
K2MnBe,13.411
CaN6,56.044
CaB2Rh3,194.078
CaPAu,79.289
FeCu2GeS4,70.178
NiO2,137.3
RbBr,19.067
Sb2Te,37.411
HgO2,63.343999999999994
LiNbO2,165.278
NaCrAs,48.967
Al2Os,186.722
Rb2MnCl4,20.378
ZnCdPt2,160.822
TmNi5,158.678
Fe2AsCl,77.367
TiCo3,221.0
Ba2GaSe,30.433000000000003
MnF2,140.444
MgHg2,44.1
Be3Ir,190.233
Nd(MnSi)2,121.76700000000001
SrBeRh,74.611
Ca2PbO4,111.956
HoInPd2,111.1
Sr(AsRu)2,91.556
KSO4,27.166999999999998
Rb2NaVF6,48.5
HoSF,117.711
Tm2OsPd,127.06700000000001
BaSr2Te,19.322
Sn(CO2)2,23.721999999999998
LiBeCo2,125.256
Mn3Sb,166.5
TiPd2,167.611
UPbO4,93.667
YBeCo2,111.444
YS,97.26700000000001
Sc2AlRu,112.9
ZrAs2,110.53299999999999
Ni3C,194.889
LiN3,45.433
Sb4I2O5,34.156
SmYMg2,41.266999999999996
Tm2AgPt,103.46700000000001
MgBeZn,58.922
Lu(CrSi)2,144.933
NaMnCl3,26.63300000000001
Pd(PbCl3)2,29.733
ZnAgAs,67.133
Sc2BeTc,110.867
NaClO2,31.289
CaBeBr,18.222
KTeF5,16.344
MgCoGe,94.656
Ba2SnS,32.233000000000004
MgPSe3,32.122
CrF5,24.456
Hf3Si2,144.844
Dy2Fe2Si2C,130.922
Li2NiSnO4,122.64399999999999
HgI2,10.767000000000001
CaGe,49.15600000000001
Ca2AlSbO5,84.244
YbN,104.3
YbMgNiH4,59.6
Ba(NiP2)2,97.12200000000001
HoPbAu,76.8
SnH8(NF3)2,30.63300000000001
Ga2PdI8,11.578
BaBi2O5,85.96700000000001
NaGa4,40.178000000000004
U(SiIr)2,195.767
Sc3AlC,102.167
KNO3,22.889
ErSe2,82.756
Pr(SiAg)2,95.633
Be2NbPt,180.622
Mg2BBrN2,77.089
VS2N3Cl2,18.2
AlCuCl4,19.433
Tb3PbC,41.067
K2S2O5,26.889
Ca2TaAgO6,122.01100000000001
Lu2MgSe4,58.7
TlPd3,138.111
CaAg,40.867
Ba2HoNbO6,145.733
CeSe,76.733
VAg3O4,81.722
PdCl2,25.533
ThTi2O6,154.333
MgNi2,112.344
TlAgO2,99.57799999999999
Li(NiO2)2,111.044
Li(CO)2,55.2
SnBrF,45.056000000000004
NaHoS2,51.911
Na2LiBe,15.067
NbCd3,98.73299999999999
YBeMo,104.46700000000001
Cu3N,116.73299999999999
NaN3,32.622
DyMgRh2,117.9
NaCO2,46.821999999999996
Co3Bi,154.878
YVO3,211.0
TiMo2As,179.767
BaGaGeH,45.81100000000001
GeRh,96.667
Li3Cr,18.633
FePt3,218.567
TbBS3,63.522
NpSi3,109.3
HoPd,100.7
NaF,53.167
K5CuAs2,18.778
Cr3Si,245.067
Nd(SiPd)2,127.156
Te8MoW3,19.122
TmBi,57.8
BaZn(NiO2)4,124.211
GaRu,201.63299999999998
DyBi2ClO4,83.48899999999998
Te2Mo2W(SeS)2,35.378
Rb2S3,18.744
UAs2Pd,122.87799999999999
HfPt,186.6
Ag3SI,50.411
LiFe3O4,139.567
Th(SiNi)2,148.52200000000005
TmAg,78.6
NdOF,129.02200000000002
BeCu4Pt,149.967
Ca(BH4)2,21.767
Fe3Pt,179.7
Nb3In,157.7
HoInAg2,83.133
ScB2,194.489
NaBeNi2,64.5
Fe3SnC,229.533
MnNi,145.8
Na2NiO2,80.444
Sr(SiAg)2,73.833
Y2BeW,69.8
NbGaRu2,233.7
TbCuS2,85.8
BaBiBO4,59.422
KBi2F7,46.1
NaMnTe2,22.4
BiClO,67.578
Rb2SiAs2,22.967
Yb2Nd2O5,98.03299999999999
ZrGa2,100.93299999999999
SrCuSb,52.821999999999996
MgCuF4,73.5
Te2MoW2(SeS)2,34.911
Zr2CuSb3,92.844
Be2CrP,172.58900000000003
TiAsAu,95.633
TmBi2BrO4,83.478
BaMn2Cu,38.8
Y(HO)3,83.87799999999999
Ni3Ge,186.63299999999998
BaSb3,31.13300000000001
SrLiH3,21.566999999999997
Be2TlIr,146.7
Ba2PCl,31.644000000000002
BiF5,35.211
ErCl3,18.111
BaYPd2,58.056000000000004
MnAlTc,119.633
BeZn2Co,113.389
NaMnBe2,66.033
NaSmTl2,41.266999999999996
NdVO3,197.8
Y(FeO2)2,137.344
KCuSe,41.867
InI3,9.544
BaNd2ZnO5,123.57799999999999
TiBeRh,147.878
LiBeOs,69.956
PBr3,9.122
Np(GeRh)2,127.57799999999999
Ca3BiSb,28.7
LiTm2Ir,92.73299999999999
SbPd,105.27799999999999
YBi2BrO4,80.5
Co3SnC,215.433
CaSiSnO5,124.85600000000001
Pb2O3,66.556
ZrPd2,154.778
SmBi2ClO4,80.456
BeV2Fe,190.067
CeCl3,40.178000000000004
V2P4S3,17.8
MgAu,87.133
Pm2AgSn,64.767
Sr2CuTeO6,123.744
Be2InIr,156.9
UI3,19.2
CuPtO2,176.8
Ca(CoS2)4,75.067
ScCl3,19.1
MgAgAs,68.5
BePbCl2,36.722
CeNdI4,29.478
Nd3GaN,40.133
BeCrP2,90.789
PbIF,31.311
CdGeO3,191.233
Rb2As3,16.389
TmLuCo2,109.43299999999999
SrSi,40.067
LiMnF6,27.833000000000002
Na2Te,20.467
BaCd,23.666999999999998
Sr(CoGe)2,79.789
ZrTi2O,123.07799999999999
KNa2Sb,20.866999999999997
PmAgHg2,73.267
U(CuGe)2,112.27799999999999
TiHgO3,182.533
ZrH2,132.233
BeRu2Pb,134.86700000000002
BaNdMn2O6,163.722
NbCrGe,196.778
TmTe,69.0
Y3TlC,81.433
TbH2,85.3
Ba4CdSe,13.533
Ca3BiAs,28.4
NpN,191.667
TiFeCoSi,215.4
Ba3In2O6,95.56700000000001
TmCdHg2,69.967
CuO,17.644000000000005
Na5CuSO2,40.789
Ti2GaCo,140.0
K3V,7.2
NaCrO2,144.95600000000005
ThZn2,82.2
KCuF3,81.533
KC4N3,15.289000000000001
TiAl2O5,194.644
H4BrN,16.811
Li5CuSO2,59.422
CeSiI,35.48900000000001
SmTaO4,154.722
Mn2Au5,133.389
BeCo4Te,129.4
LuSiIr,160.167
SmBrO,55.378
Y2C,64.967
SbIrS,139.733
MnAlRu2,219.767
Nd2Te4O,62.4
Ti3Al,111.23299999999999
ZrTe,90.22200000000001
TbHg,71.2
RbCu3S2,46.867
Rb3V,5.632999999999999
H3ClO,20.555999999999997
CrTe2,34.189
Ba(PrS2)2,64.833
Sr3MnN3,64.044
As(CN)3,13.311
Mn2BeW,240.722
TmBRh3,192.333
Cd3PCl3,37.589
Na2SO4,49.722
BaSnS2,32.111
UPt,134.989
Ge2O3,185.167
MnCu2SnSe4,52.343999999999994
LuB2,183.122
AgSnRh2,119.978
H3AuC2NCl,14.289000000000001
K2NaAlAs2,25.589000000000002
Ho3In,53.378
Li2CaGeO4,97.056
HNO,19.055999999999997
CrMoF6,33.778
Li3VO4,68.733
LuCuSi,106.48899999999999
BaTi(BO3)2,123.51100000000001
CrNiAs,141.02200000000005
CaGeO3,183.067
Ti3Pd5,166.033
AgI,40.189
MgSnF4,36.3
NbAlRu2,231.9
Sr2BePd,35.4
SrZrN2,158.033
CaGa,40.344
Li2YbSi,44.133
Ba2Sn,23.166999999999998
SiS2,22.289
Li2CrFeO4,133.567
Co3Se4,104.389
Ca7Ge,21.0
TbAu,92.5
ZnFePO5,86.98899999999998
Li4Fe2Cu3,103.12200000000001
LaNiSb,59.0
RbAgO2,32.311
NaLuO2,122.833
Ba4MoSe,15.8
VCl2,22.13300000000001
H2CO,9.978
ErTlO2,97.133
GeF4,11.967
NaTiBe2,67.833
ErCuSe2,67.433
W(OF)2,68.14399999999999
Ho3Pd2,81.98899999999998
GaCo2Ni,192.767
GaCuSe2,62.522
LiMnPd2,109.53299999999999
HoCd,63.467
Yb3GeO,72.433
Li2FeO2,120.9
Cu3PSe4,64.556
