pretty_comp,shear_modulus_gv
DyBi2IO4,43.92
Nd(GePd)2,40.093
NaAlF4,15.427
LiH3O2,19.173
Ti3Ni,4.82
VCo2Sn,31.7
Mn2BeNi,70.773
MgScHg2,33.04
TaBeFe4,79.72
SrNiF6,30.813000000000002
AgNO3,9.507
Nd(GePt)2,31.68
LiS,1.02
TeMoS,33.667
Be2VBr,34.34
UIn3,41.26
SrDy3,18.147000000000002
TaBeOs,79.607
Li2SO4,36.813
TiClO,39.967
Cr(BH)6,6.267
Sm(CoGe)2,65.453
MgNiH2,50.973
Ni2Ge,42.66
BaSi2Pd,24.807
YbH3,38.62
LiTiBe2,55.093
NaAgF4,21.587
HoSbPt,47.56
ZrBe2Si,57.507
MgBeRh,66.227
HfSb,62.973
Be2MoCl,7.4270000000000005
Nd(BOs)4,107.833
YbCuSi,36.793
ScAg2,46.74
BeSiCl,7.093
PICl6,5.747000000000001
Rb2SiS3,11.067
Ca2BeMo,8.887
Bi2SeO2,27.013
KMgH3,35.16
DyS,58.6
LiBi(PdO2)2,34.68
Ba2YCr3O7,67.227
InCuS2,26.267
BeCu4Pt,33.88
BaCaO2,50.953
Pm2Mg,23.607
NdBrO,38.053000000000004
K5P2Au,8.62
LiLuO2,67.96
CaMnF5,44.507
Er2Si2O7,70.893
YZnAsO,41.486999999999995
Ni3Se4,34.547
PuNi5,88.01299999999998
XeIF7,9.44
DyCoC2,100.693
TiCo3,115.44
UFeB4,193.953
Li2YbSi,35.42
Fe3NiN,75.96
BW2,151.34
ZrMoAs,10.86
GaAgSe2,16.167
Li4Mn(OF)2,39.453
MgBe2V,73.467
BiF3,45.78
Rb2NaTlF6,22.52
Rb2Al2Sb2O7,29.427
MgTaIr2,30.12
FeSiTc2,104.14
Li2WS4,7.693
MnPt,166.273
Li3SbS4,7.02
BeZnFe,47.16
Mg2PbO4,53.54
Ta3SBr7,24.186999999999998
Ca2CrSbO6,78.633
TaBeGa2,100.68700000000001
CdPd,44.626999999999995
Ba2TlSn2O7,35.42
Ti6O,50.027
Y2Cl3,21.713
NaTaBe,22.933000000000003
Th(CrSi)2,63.806999999999995
Rb2Te,5.32
MnZnF6,36.48
K2Ge2Pb2O7,23.087
Er2CuPt,39.12
KAgSe,14.44
TmBPd3,26.7
Na7NbO6,24.967
NaLi2Sb,25.0
CaC2,34.173
KRb2CrF6,23.04
KIO4,15.72
MgHg2,9.0
MnB,126.273
Bi2SO2,24.253
Ca4Sb2O,36.113
BeNiMo,106.45299999999999
Mo2WSe6,22.213
Ba2TbNbO6,56.493
Sr3(AlGe)2,31.386999999999997
SbRhO4,116.39299999999999
K6HgS4,9.88
HoH2ClO2,36.593
BaLiF3,48.2
Ca5P8,41.547
BeCrCd,45.78
YbMgTl2,19.12
TiAl2,77.4
BeCrTe2,35.92
Fe4P,30.44
MnNi2Sn,20.56
BeCrSn2,12.887
BaNiO3,42.56
AlB3N4,246.2
TiAl,71.047
BaSi2P,10.613
AlSiP3,62.46
CdCu2SiS4,28.386999999999997
AsIrW2,37.24
TlPd3,32.986999999999995
NiAsS,59.78
BaHfMo,28.86
InI3,6.107
AlFe3,66.16
TaIr3,211.52
BaSrYb2,9.18
Sr4Bi2O,27.846999999999998
ThSn3,28.3
V3Se4,55.94
Ce2SbO2,41.833
Mn3GaN,130.38
FeSe2,92.8
Mg3Si2H4O9,47.153
SbI3Cl8,7.56
MnBe2Ge,87.727
BiSbO4,67.227
HoPt3,78.3
Li5TaO5,74.827
Tb(SiPd)2,53.253
Lu2AgOs,46.14
EuS,47.46
H5NO,5.2
Y(FeGe)2,61.38
LiZn,31.32
Ti(VTe2)2,31.166999999999998
VSi2,139.327
PrSb2Pd,29.826999999999998
RuS2,125.48
Sr3CdO4,58.88
Np(CrSi)2,46.76
NbAl3,101.68
ErRh,38.04
MgBe2Co,45.56
Eu2O3,64.227
Ca3Hg2,14.2
PrTiGe,24.287
Sm(SiIr)2,104.74
SnMo3,99.62
Sr2BeGe,9.1
K3BAs2,9.607000000000001
BaMnS2,19.653
SmSnF7,36.626999999999995
Sc2BeIr,44.493
VOs,109.02
NdSnAu,40.173
BaCo2(PO4)2,32.933
Y(CuSi)2,71.607
SiSnO3,144.26
NdCd,23.56
HfMoP,116.48700000000001
FeAgS2,12.587
BaTa2P,10.147
BaHg2(ClO)2,16.967
KAs4IO6,26.933000000000003
BaMn2Hg,12.213
AlN,243.68
Be2CrIn,79.42699999999998
Mg5(HO3)2,71.273
NdCuO2,36.633
Sm2ZnIr,32.2
Ca3PbN,14.18
Na5ReO6,45.227
MgBeGe,3.72
YAg,30.2
Lu2SO2,77.593
K2BaP,4.447
Mn2BeCu,26.467
K2BeTe,11.552999999999999
SnAu,20.753
ZrBeCo4,40.76
Nd3TlC,17.64
Rb2O2,11.493
CrP,130.85299999999998
Na6MnS4,11.647
SmSnAu,35.58
KHgAs,17.747
TiAlPd2,31.64
CuI4,9.087
Er(SiNi)2,68.493
Li2PtAu,29.63300000000001
HOF,12.06
Yb(HO)3,25.47300000000001
KTbS2,32.387
Dy(Al2Cr)4,77.087
NiCl2,9.447000000000001
CuPd,59.28
RbLiBr2,9.207
BaAl4,29.733
KHF2,16.747
TiZnF4,31.48
SmPPt,51.247
YVF5,45.586999999999996
TbSb,43.7
Te3Mo2S,33.38
Ba2NdSbO6,73.02
KPrSiSe4,14.28
Tb(CrSi)2,59.887
NpSbTe,38.673
TiZn3,50.42
CaAl4O7,49.607
CdGe2O5,64.28699999999999
DyTlO2,47.1
KAg2SbS4,11.78
TiZnSiO5,58.28
NdVO4,53.713
Ti2CrIr,79.88
PrSnAu,39.1
ThCu2,30.74
GaFe2Co,55.42
BaDyFe2O5,77.08
NaScBe,19.12
LiGa2Ir,46.14
Hf2CoIr,39.0
CrNi2,118.3
PH6(NO)2,11.333
Hf2Si,95.853
MoPO5,56.5
ErSiRh,64.58
Sc3SnC,81.9
BeV2Cu,51.207
RbInTe2,12.073
SmInIr,38.687
ZrCd3,36.98
LiDySe2,28.34
BeGaRu,56.907
Mn(Sb2O)2,78.367
Ba3PN,28.26
RbF2,10.533
Al3BN4,158.64
BaGaCl2,13.273
ZrBe5,112.007
PmInPd2,15.3
NdInCu2,30.36
Ca4As2O,44.36
Ba(FeP)2,59.293
MnBeCl2,5.353
KSmF4,32.967
MoO3,52.42
Tb3Al,32.04
CuAu3,24.14
DyCoC,68.57300000000001
YbGa4,25.253
SrN2,46.26
KCN,7.593
ScSiNi,70.82
EuTlS2,29.093000000000004
Li2CuSb,38.9
Ag5(PbO3)2,20.192999999999998
U3P4,60.98
YbAgGe,30.587
Ni3SnN,43.92
Ti2BeCo,51.553000000000004
Rb2SeCl6,10.32
K2SnHgSe4,13.913
RbSbBrF3,10.66
BeCo2P,110.193
Ba3Bi2,14.22
MnNi2Sb,19.7
AlN,135.76
YbC2,39.62
Be2NbRu,29.006999999999998
TiBeTl,21.627
PaSnPd2,25.08
TbGa,41.493
SmScSi,40.42
Nd2(Zn2Ge)3,48.667
Tm(SiPd)2,47.36
Nd3InC,44.84
Te4Mo2WS2,33.486999999999995
MnNi,29.22
TiF2,17.02
MnCo3,138.8
InPF3,7.8
Ca(MnP)2,50.793
TiSiNi,99.08
Ho3SnC,22.58
BaNd2PdO5,60.573
Sc2GaTc,49.14
H3F2,6.1
AgCO2,27.993000000000002
K2S,9.86
CoP2O7,83.913
KYbS2,17.667
Ba3AsN,28.14
BaRhF6,27.22
BaRh2Se,20.287
SmVO3,72.06
ErTl,20.4
RbMgBO3,25.62
CeBi,10.62
MgNiF6,44.36
Te3SeO8,25.46
Hf3Pt,10.887
Pr2SO2,56.486999999999995
NpN2,67.907
USb2,42.58
U2N3,89.67299999999999
BaZrSe3,20.96
NiB,105.24700000000001
Yb2PrDyS6,21.413
Ca(AuO2)2,53.233000000000004
YTiGe,47.467
TiBe2Hg,42.553000000000004
BiN,26.326999999999998
YS,57.28
Ba2NaGa,10.3
VSnPt,37.46
Na2BeBr,7.393
CdInGaS4,10.652999999999999
SrZrBe,13.9
CePRuO,72.907
Li2Pd,26.18
NbS2,11.687000000000001
Ho(CuSi)2,70.4
Ba2YTi3O8,92.14
Zn2Cu(AsO4)2,37.5
V2P4S3,8.74
Sr(YS2)2,38.8
V3Ag,36.54
KCoF3,33.66
LuInCu2,42.96
LiTi2Be,29.13300000000001
Li2MgBr4,15.74
HgTe,13.887
KFeS2,19.347
Li4Fe2Cu3,57.213
K2O,5.3729999999999976
Yb(NiGe)2,36.16
Ni3(PbSe)2,25.12
TlI,9.127
NaSrBO3,42.847
PaCl4,22.587
ScCo3C,98.1
ZrTaBe2,42.313
Na2CdCl4,12.267000000000001
YOF,74.0
ScBRh3,100.08
TeMoS,16.993
Ca3N2,39.573
LuBi2BrO4,47.36
Ba(HO2)2,26.173000000000002
RbCaAs,13.04
TbFeC2,83.387
Cr2CoO4,42.14
P2Rh,111.553
LuAlGe,55.58
Si3NiP4,63.007
BaMg2Fe,19.227
CaO,36.613
YGeAu,45.927
MgBeSb,0.46
NaPrHg2,17.48
AlSiTe3,20.906999999999996
RbCaO3,18.08
MnGaFe2,74.167
SrTa2Be,31.467
ZrBr,22.627
TbTiSi,42.787
BeCoCu2,52.753
ScGa,50.22
Pu3Ge,31.06
AlCrCo2,41.3
Rb2Te5,10.667
BeCr2Pt,87.8
AlTl(MoO4)2,29.206999999999997
BaSr2Mg(SiO4)2,69.247
Nd3Hg,16.02
Be2Ni2Ge,7.747000000000001
TmTe,34.44
Y2AlSi2,59.493
TaCo,14.08
BaCa2Y,11.92
BeCrFe2,57.2
BeMo2Br,44.247
KBeCd,13.687000000000001
Ag3O,33.327
Sr(GeRu)2,51.94
MnAlRu2,123.58
Ce2ZnNi2,25.993000000000002
Th(Al2Cr)4,80.547
Sr(MnAs)2,36.586999999999996
BaLiNi2,9.767000000000001
HfBePb2,13.887
Cd3As2,11.5
Mn2Be2Te,36.887
KRb2ScF6,22.0
Ba2NbTl,14.96
K2ReBr6,8.12
LiGaSi,46.96
K2BaSe,6.847
LiCaSb,29.96
CuPtO2,40.8
Tm2AgRu,37.62
SbSeI,10.14
Cr2As,53.766999999999996
NaGeSbO5,54.42
CoGe,67.54
TbRh,32.12
MnNbO4,46.727
DyTiGe,47.633
Al2Pt,40.16
InPO4,55.8
NaSr4(BN2)3,44.78
LiCa2Be,0.087
Ti2N,103.39299999999999
Sr2MnSO3,48.493
HgRhF6,15.652999999999999
ZrPdF6,2.813
Ca4BeP,4.8
BaNa2Tc,6.487
HoErRu2,53.54
TiFeCoSi,71.76
GeAs,42.44
Tb(CoB)2,107.81299999999999
MnI2,10.38
RbSmSe2,25.22
NbNi3,89.12
Mg2Rh,48.953
MnSiNi2,30.58
YbBi2BrO4,30.226999999999997
YbCo3B2,106.67299999999999
BaAu2,19.48
CeCuSO,41.427
Tl2WCl6,9.56
Ti2Si,1.64
Li3CuF4,11.732999999999999
MnCoO3,55.69300000000001
Na2Zr(CuS2)2,26.487
Np(SiRh)2,81.087
SiF4,7.86
BaBiBO4,33.573
NaCN,15.013
NaHCO2,13.6
LiYBe,27.033
BeTl2V,25.48
Bi4Te7Pb,22.006999999999998
HfAlFe2,92.76
CrP4,101.45299999999999
Rb2LiDyBr6,11.66
AgBiSe2,23.97300000000001
TaNO,137.887
Tb2Au,23.52
CeGaGe,37.08
TmZnPd2,14.72
Nb3Ru,88.64
LiCdBO3,36.88
ZrB6,83.0
TiSi2,109.56
CuCl2,13.693
MnBe2Cd,46.68
Pr(FeSi)2,78.093
HfSbRu,45.7
Mg(GaO2)2,85.64
Ca(AsRu)2,53.3
Fe(BW)2,175.433
CaVO2,37.327
Ho2Be2SiO7,94.713
BaPt,20.16
Nd(SiRu)2,79.72
Na3AuS2,15.833
BeCo2Br,6.672999999999999
NdTe2BrO5,47.993
ErCo3B2,125.28
NaUBO5,25.38
PrTlTe2,21.54
YMgBe2,51.24
LiHoSe2,28.97300000000001
BaCl2,12.6
NaLi2N,5.64
SrF2,34.58
KNbSe2,39.453
LuAgSn,39.0
SbS8Cl3,6.3870000000000005
Ga2PdI8,6.327000000000001
LiTiNiO4,38.92
Sc6Te2Os,25.873
NaSr2Be,11.353
Ca2Mn3O8,47.407
Li4VF8,10.312999999999999
ScRu3C,138.94
KCdSb,12.82
Mg3Al,22.4
Sr4As2O,35.247
CoCu2Sn,34.88
TiCu,32.126999999999995
PrBi2BrO4,38.806999999999995
CuBiO2,26.46
MnSbPd2,15.54
K3VSO3,16.587
MnNi2Ge,43.22
BaTbF6,26.12
UO2,68.553
Nd3Sm,19.62
TaPd,77.433
PrSe,42.32
Lu2RuAu,38.92
PmInRh2,34.98
HfBeZn,57.027
LiH2IO,12.82
AlCuPt2,82.12700000000002
BaAsPt,23.6
SrAl4,16.587
TbC2,67.173
K2B2Se7,10.92
CePt,27.253
Sr(PrSe2)2,35.567
RbGaO2,34.26
SmBi2ClO4,41.053000000000004
ScPPt,64.173
BaNd2ZnS5,35.933
SrBe2Cr,41.427
AlWO4,153.92
Ta2C,144.52
RbPb2Br5,12.052999999999999
Ti2BeMo,45.84
BaGaGeH,37.527
CaMgSi,41.233000000000004
BeCu4W,54.16
BaPr2ZnS5,35.327
KAuSe,9.713
MgH2,31.92
LiHfRh2,55.72
KSc2F7,43.673
Sb2O3,20.647
HoTaO4,78.66
UGa2,62.806999999999995
Ba5Ta2Cl2O9,24.413
BaGaBr2,2.253
Sm3AlC,49.22
BaAl2,30.24
BeCuNi2,64.053
NbIO2,32.927
Pt(SCl3)2,8.087
CdO,47.74
Mn3Al,73.76
MnBe2Si,101.12700000000001
Na4SnO3,22.787
PrAl4,19.667
ZnCu,50.24
Tl3SbSe3,9.74
Be2Cr,142.673
Fe3Se4,25.56
ScAu4,42.787
HfTeSe4,23.733
BaSi2,21.333000000000002
SnHgO3,56.76
Li2MnF4,14.78
ZrS2,31.873
Pr2ZnAg,21.86
Ag2H2IOF,9.847000000000001
BaTaS3,23.346999999999998
In2O3,62.427
CaBiF6,15.78
HoIO,30.47300000000001
BeCrSb2,7.98
KNaS,17.4
NaBO2,23.92
Ca(MnGe)2,39.167
MgInNi2,49.04
ZrFeCl6,11.427
Ho3Pd2,17.833
TaS,94.53299999999999
HfBeRu2,26.54
Ca2N,23.826999999999998
Sm3Pd,2.42
Zn(CoS2)2,55.18
U(SiAu)2,21.52
HoBi2IO4,44.473
RbO3,10.227
TiCo2Ge,39.6
BaY2O4,63.167
HgHOF,14.42
Sc3InN,82.84
Te3MoWS,21.493000000000002
U3C,80.9
AsCl3,6.393
RbNaTiO3,33.88
HfBeCl,18.573
HgB2(CN)8,6.727
HoH2,57.42
Sc2BeV,44.6
NdVO3,73.5
PmSnRh2,17.12
Ba2ZrO4,61.113
PHN2,48.393
NbInS2,34.813
BeTeIr,23.767
Cr3Rh,87.94
RbSnF3,11.26
SrCrW2,21.32
U3Se4,37.88
BeVSi2,64.46
Rb3BS3,9.453
K2NiF6,13.56
ThGeO4,65.54
TiIr3,179.6
AlSCl3O2,6.46
Zn2NiRh,67.22
BaAlSi,38.4
KErO2,61.0
TmAg2,39.38
HoNiSb,58.0
TaNi2,87.6
HfCo2Sn,54.02
HfTc,76.88
NbGaO4,62.393
YbSiAu,49.147
Rb2NiF4,20.44
CaB2Rh3,101.947
NpOs2,8.24
KLiZnS2,21.12
HoAu3,31.54
VFe2Sn,39.22
Rb3Er,2.207
Cu2Se,26.86
MgNbRh2,37.18
LiCaCoF6,37.893
Li2BeNi,35.467
Tb2S3,45.986999999999995
VCl2,13.18
USiSe,63.793
YFe2,24.96
FeCo2Ge,66.4
BePRh,71.833
TbCu,34.28
Mg(SbO3)2,95.66
AlGeRu2,89.72
Ca3Hg,12.76
BeGaCu,9.373
K2Sr(P2O)2,25.5
DyAu,33.46
SmBrO,35.027
HfC,187.8
Ca(SbO2)2,43.567
KLiICl,11.913
CoNi,71.22
ErCoC,71.173
YAgTe2,23.226999999999997
Li2CeAl,34.18
ScC,82.28
WN2,156.98
Pr5AgSe8,31.34
TmIn5Co,31.866999999999997
CuBi(WO4)2,48.5
LiBeFe,58.887
PtS,40.173
CaCrO2,26.726999999999997
Ba3In2O6,42.96
Rb2NaVF6,28.02
NdClO,41.027
Li2PbAu,17.22
SmRh3C,71.16
Rb2NaMnF6,27.04
Ba4LiNb,2.16
Dy(SiPd)2,51.453
Ni3Mo,91.02
V3S4,71.513
NaZr2MnF,34.82
MgTa2O6,91.03299999999999
TaBi3O7,27.76
U2BiN2,50.927
Li3Co(OF)2,65.57300000000001
BaSbPt,24.093000000000004
Te7Mo8S9,34.1
YRh5,78.38
Ti2BeFe,58.7
HfSb2,42.74
Mn3AlC,107.6
HfGaCo2,53.58
Y3Au2,19.107
NdOF,60.033
Cd2Os(CN)6,21.987
Sr3V2O8,38.586999999999996
Ni3Au,63.3
Lu(MnGe)2,41.4
GeSb4Te7,24.393
Mn2AlV,89.42
NaBeCl2,7.32
K2LiAlH6,28.44
Sm2In,20.733
AlAgO2,31.467
DyAl2,58.76
Co3Se4,48.033
ErAgSe2,24.273000000000003
Ba2SnCl,4.14
RbSr3,6.2070000000000025
K3Na(SO4)2,25.186999999999998
Ag3Rh,36.42
Mn3SnC,105.8
SrCrF4,27.22
CaBeOs2,28.32
BaPtBr2,10.152999999999999
NdPt2,70.42
MnS2,15.273
Ba4NaTa,2.42
Ho3Hg,22.94
ThAg2,36.033
ScTlS2,30.7
LiC,33.167
ThPt,31.287
Ga2PbO4,32.82
MgO,98.24
CrSe2,31.686999999999998
RhSe,28.573
CeInPd,34.733000000000004
Sr4Sb2O,30.467
DyInAu2,25.7
MgMo2O5,19.327
W(OF)2,44.486999999999995
ThFe5,33.867
CaZnSe2,6.6270000000000024
TmCdHg2,21.88
Li2InPt,27.64
UB4,200.707
Mn(NbS2)3,61.486999999999995
MgSnRh2,55.68
FeNi3,97.613
Mn2SnRu,17.06
TaP,87.09299999999998
Ba2PrSbO6,69.88
NbCrCo,1.76
CeH2,39.5
NpAs2,56.486999999999995
Hf(B2H3)2,5.82
Li5Si2BiO8,19.512999999999998
BeCo2Sb,46.7
Ho2SeO2,68.233
C3NClO4,7.807
BeCu,83.3
DyNiBi,49.46
CaTiF6,22.82
Rb2Sn2O3,23.566999999999997
Li2O,53.213
CeSiI,17.873
PaAs2,61.467
AlSCl7,6.027
K(SbSe2)2,13.413
Li(Co3P2)2,95.96
CeSe,36.84
VSe2,33.053000000000004
KMnAs,7.987
Lu2MnS4,28.76
KCuF3,33.98
RbYbO3,21.94
Ce(SiAg)2,52.673
InSiPt5,69.2
SiS,5.44
Li3BO3,47.793
LiYO2,49.82
Rb2SiAs2,12.28
NdO2,17.2
CaGa2,36.153
CdAsRu,9.08
SrHg,18.4
LiSiRu2,92.28
Li3Sb,33.02
Li8NbO6,58.28
HfIN,33.92
ZnCu2Ni,64.26
FeRh,13.6
Sm3Hf,29.1
CdIrRu,15.14
Mn4ZnO8,24.686999999999998
MgPd3,46.48
MnNiAs,41.44
Mn2P2O7,36.86
BeSiIr2,81.9
LiMnO2,28.967
BAsO4,45.5
TmPd3,60.8
K2H4Pd,8.413
Hg2GeSe4,17.692999999999994
H3S,21.6
MgCrF4,17.087
CoSbO4,76.21300000000002
AuSeClO3,11.987
P2Rh3,54.613
TbIn5Rh,33.047
TiBeRh,57.766999999999996
Al2Cu,50.1
Nd(CoSi)2,82.833
NaNdO2,47.8
Zn(WN)2,23.287
Si3Ru,27.24
Ni(PS3)2,20.893
KUCuSe3,21.63300000000001
ErPb3,12.24
BeCo2Bi,19.133
ZnCu2GeS4,35.08
VFeH2O5,49.84
BaTiO3,85.527
TaBe2Cd,16.667
Yb(PRu)2,90.42
RbBr,9.5
YAlSi,62.847
BeBiW2,79.12
HfBeP2,63.446999999999996
V2ZnO5,27.58
GaN,56.48
SrLi2Ta2O7,89.66
SNF,10.52
LiDy2Ru,32.9
Li(CN)2,22.906999999999996
MgAgF3,42.12
Be2IrRh,101.4
NaBeCr2,19.667
Li2UO4,41.42
SrFeO2,66.133
BaTeO3,25.653000000000002
KSnSb,13.947000000000001
ZnMoF6,28.82
BeRhCl2,14.88
Na2CoP2O7,11.0
AuClO2,9.94
MnSiRu2,123.02
Ti3Ga,36.66
Pr(AgGe)2,41.126999999999995
USnPt,34.8
Sm3Al,27.0
Ca2BeIn,29.726999999999997
Pr3PbC,17.6
BeV2In,45.667
Eu(HO)3,27.36
TlBiSe2,24.78
Dy(SiIr)2,103.693
Ba(MgAs)2,35.586999999999996
SnTe,10.32
TiN,192.92
IrO2,125.74700000000001
HoInPt,40.553000000000004
BeGePb,5.5070000000000014
LuP5,49.54
TbScGe,46.327
SrZnF4,22.8
CaBeNb2,31.046999999999997
BaH5BrO3,15.18
Hf2OsRh,62.42
NaMgF3,47.84
Rb2NaMoF6,26.06
U(NiP)2,52.833
Sr(SbPd)2,21.133000000000006
Sc2CuRu,48.44
Zr3Ag,25.46
YbCrO4,48.427
NbH2,76.0
SF6,9.62
MnInF3,19.48
Tm(CrSi)2,63.32
FeN,86.32700000000001
NaBeRh2,19.033
UPb,12.173
BaMoPt2,25.353
KBeOs2,50.486999999999995
BaC2,21.947
ThAu2,36.34
BeMoPt2,32.953
NpO,68.34
Li2PmIn,32.44
LiBeV2,31.42
MgCrF6,42.68
LiHfPt2,21.5
Pr2AlCo2,22.147
ThCoC2,96.10700000000001
AgAsF6,10.04
CuTeO4,68.88
Ti2NiS4,56.033
K2RbSb,10.78
TlGeF3,7.612999999999999
Ba4ScCu,1.24
Hf2Ge,89.12
LiAgO2,18.907
Tb(FeGe)2,61.047
Sn7S2,11.013
FeCu2GeS4,23.947
ThMnSe3,30.287
YPPt,49.76
Pb4SeBr6,10.652999999999999
V4As3,80.76
YbF2,37.64
YbSi,39.927
Nd5As2Cl,44.927
Ca5Sb3,24.513
Np(GePd)2,26.3
Tb2CoGe2,38.14
Na2Ti2Sb2O,22.826999999999998
Cr3Si,147.88
BeCdPt2,31.087
Sr3Ge2(BO)6,53.167
BeInBr,6.6
SrIr2,54.36
Yb(AlSi)2,42.0
BaV2Os,48.64
Zr2BeGe,63.607
SrMnBe,24.63300000000001
NaBrO3,19.74
Sr2PrO4,39.747
VPd2,86.15299999999998
Dy(SiRh)2,86.45299999999996
MgTa2Be,44.913000000000004
VSb2O5,30.22
Ba4CdBi,2.52
Nb(SeCl)2,21.173000000000002
Sr(GaTe2)2,17.32
BeCrPd,106.367
Eu2I2O,12.487
Li2NdAs2,21.427
PrCd,23.12
K2PAu,13.5
Ag3Pt,38.06
SrAuO2,37.86
YbNi5,68.21300000000001
Pr2In,17.86
SrLiAlF6,36.187
Be3Ir,98.22
PrPPd,48.34
BaTi(BO3)2,58.907
ThGe,53.92
Tm6CoBi2,30.933000000000003
InP,30.366999999999997
Pr(CoGe)2,62.287
Ca(CoP)2,68.66
Mn2SiRu,64.84
Al(CoSi)2,93.947
Rb2PdF6,10.24
Rb2Li2SiO4,29.1
Te2MoWSe2,21.26
CeTeCl,31.533
Sb2Te,25.307
Rb2AuI,0.927
Li3NbS4,8.7
Nd2Cd2O5,40.51300000000001
Pb2SO5,20.64
AlFe2Mo,79.88
MgCl2,17.187
Dy3In,29.84
Tm2NiIr,43.8
Zr2BeCl,14.833
TmIO,31.3
Sc2BeBr,21.113000000000003
Co2SbO6,67.44
SrBeBi,0.207
ZnRh,75.1
Ba2Sc2O5,56.446999999999996
SrAlSi,40.68
NdHg,19.16
MnBeMo,44.86
Mn2Au5,34.153
LiDy2Tc,33.68
RbGeCl3,4.52
HfZn2,55.56
ThNiSn,52.36
CePPd,46.347
GeI2,4.84
TiBeCd2,18.987000000000002
BeNi2Ir,74.28699999999998
Al2Au,41.26
NbSiRh,110.353
Rb8PO3,7.6
CaSn,24.947
FePO4,16.653
TiFeO4,53.76
VCuO4,61.986999999999995
LiFe(CoO3)2,61.1
Nb3Al,16.32
BaCa3O4,60.44
TbPO4,79.5
NaBeSb,35.08
Li2HfO3,83.22
K2AlF5,20.94
Ga2Te5,18.893
Er3SnC,22.74
Sb2Ru,79.813
DySCl,27.47300000000001
Li5NCl2,28.653000000000002
RbAs,8.427
Sc6FeSb2,45.02
BeFeTe2,17.293
Mg2Ti3O8,62.387
Sr(CdGa)2,28.22
ZrSi2,93.36
Er2TeO6,86.18700000000004
VIr3,216.18
NaMnCl3,14.14
AlTlF4,35.793
Nb4C3,136.94
Cr(CoO3)2,54.833
Mn3Rh,153.9
DyTe2,27.987
AgI2,3.787
TbAlCu2,27.08
KNaTiO3,35.126999999999995
CaCuAs,45.44
NaVS2,38.14
BrF5,7.353
Ta2CrRu,107.6
DyTmMg2,28.46
VFe,54.58
NaSi2N3,119.713
Al2HgS4,24.273000000000003
Lu3AlN,76.54
NpP,59.4
YMgIn,42.06
NaAlH4,14.32
BeTc2Ni,35.847
BaYSc2,19.16
TaGaNi2,52.22
YHfBe2,55.26
Rh(OF3)2,1.453
RbBO3,43.86
Na2SO4,28.813000000000002
MgPS3,25.1
Hg3(SCl)2,6.24
BaNaBO3,38.87300000000001
NaLaTiO4,55.333
SeS,14.2
Te2Rh3,47.84
ZrInNi2,53.86
Li2RhO3,54.367
KCuS,5.8729999999999976
BaVS3,21.573
UGa3Ni,39.82
ZrTiTe4,21.02
Ba2TiTe,11.94
LiSi2N3,124.227
PuSi3,56.266999999999996
Yb(MnGe)2,53.48
NaBe2Cl,3.253
Ba4ScCd,2.74
RbAuO,14.567
Nd(CrSi)2,73.753
NdBi2BrO4,39.893
NdP5,37.586999999999996
TaBePd2,65.007
LiClO2,10.127
Sr2PbO4,48.107
BaNdMn2O6,69.613
Na3BiO4,45.48
ScGaRh2,75.68
CaVF4,15.92
Ag2S,12.993
Ba2YTi2TlO7,45.333
K2S2O5,14.472999999999999
Rb2Se,6.66
SmBr3,16.2
CrMoF6,39.247
PdBr2,7.267
Be2TlMo,80.133
Pu3Al,36.96
Y2MgS4,25.94
K3Na(RuO4)2,17.267
Cr3AgO8,30.94
SbAsF8,9.28
KMgF3,51.12
Ti2GeC,106.52
Fe2B,80.227
MgNiPO5,64.087
Rb2NaSbCl6,12.88
HoHO2,53.653
Be(FeSi)2,49.847
CrPO5,49.8
Ba2SnPb,13.84
KLiSO4,20.607
K5CuSb2,8.84
Ce(NiSn)2,26.826999999999998
YbBi2ClO4,26.906999999999996
H4NF,4.44
NaMgAs,22.74
BeZnCo,49.333
MoWSe4,20.627
Mn2CrCo,46.6
Ba(AlTe2)2,14.84
HoCoC2,101.75299999999999
K2PdCl4,10.033
CeHSe,54.893
ScTaRu2,101.4
PrMnGe,28.427
LiMgAs,37.76
Ba2TmNbO6,91.3
Al2SiO5,92.89299999999999
Hf2CuOs,60.56
CaBHO3,40.74
Eu(MnSb)2,19.547
Ca3Mg,12.22
Nd(SiOs)2,85.5
MnBeGa,50.233000000000004
Be2ZnW,68.527
RbBaTaS4,13.4
Si3As4,41.26
PuB2,135.547
K2CuSb,11.007
BaY2PdO5,69.34
TbTe,36.5
ZrBeIr4,61.56
KSmSe2,26.313000000000002
HoInAg2,30.2
Nd3GaN,18.02
UTeS,41.92
K2CoS2,13.793
Zn2Sb3O8,43.047
BePd,50.44
HoErZn2,33.48
HfPbO3,94.4
Dy3Pd2,16.76
Ca3Sb2,21.9
Ho2TeO2,62.28
Pr(CuSi)2,71.347
NaTiS2,36.607
KCuSe,25.2
BiBrO,28.7
Ca(CuN)2,32.827
CaCl2,15.907
ScS,66.3
SrMnGe,22.706999999999997
Sb2Au,25.02
Na3NiF6,24.993000000000002
PrFeSi,47.653
HoSF,64.42699999999999
LiMnAs,40.78
NdTeF,43.22
BH3OF4,13.687000000000001
ZrBe2Cr,47.01300000000001
DyAsO4,68.14699999999999
HoN,52.86
